"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 1","non-mocking","humor_s0144","study 1_non-mocking_4","covid",1,0,4,4,5,-0.498387720444203,-0.0769688139172751,-0.869970452262935,-0.72968646746387
"study 1","non-mocking","humor_s0144","study 1_non-mocking_7","covid",2,0,6,5,6,-0.498387720444203,-0.0769688139172751,0.217492613065734,0.486457644975914
"study 1","non-mocking","humor_s0144","study 1_non-mocking_8","covid",3,0,6,5,6,-0.498387720444203,-0.0769688139172751,0.217492613065734,0.486457644975914
"study 1","non-mocking","humor_s0144","study 1_non-mocking_12","covid",4,0,5,5,5,-0.498387720444203,-0.0769688139172751,0.217492613065734,-0.72968646746387
"study 1","non-mocking","humor_s0144","study 1_non-mocking_17","covid",5,0,6,5,6,-0.498387720444203,-0.0769688139172751,0.217492613065734,0.486457644975914
"study 1","mocking","humor_s0145","study 1_mocking_4","covid",1,0,4,3,3,-1.9489775232673,-2.45848309859592,0,0
"study 1","mocking","humor_s0145","study 1_mocking_7","covid",2,0,5,3,3,-1.9489775232673,-2.45848309859592,0,0
"study 1","mocking","humor_s0145","study 1_mocking_8","covid",3,0,5,3,3,-1.9489775232673,-2.45848309859592,0,0
"study 1","mocking","humor_s0145","study 1_mocking_12","covid",4,0,5,3,3,-1.9489775232673,-2.45848309859592,0,0
"study 1","mocking","humor_s0145","study 1_mocking_17","covid",5,0,5,3,3,-1.9489775232673,-2.45848309859592,0,0
"study 1","control","humor_s0147","study 1_control_4","covid",1,0,1,5,5,0.952202082378892,0.838998218651434,-1.73994090452587,-1.94583057990365
"study 1","control","humor_s0147","study 1_control_7","covid",2,0,4,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","control","humor_s0147","study 1_control_8","covid",3,0,3,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","control","humor_s0147","study 1_control_12","covid",4,0,3,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","control","humor_s0147","study 1_control_17","covid",5,0,4,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","mocking","humor_s0148","study 1_mocking_4","covid",1,0,7,6,6,0.468672148104527,0.472611405623951,0,-0.243228822487957
"study 1","mocking","humor_s0148","study 1_mocking_7","covid",2,0,7,6,7,0.468672148104527,0.472611405623951,0,0.972915289951826
"study 1","mocking","humor_s0148","study 1_mocking_8","covid",3,0,6,6,6,0.468672148104527,0.472611405623951,0,-0.243228822487957
"study 1","mocking","humor_s0148","study 1_mocking_12","covid",4,0,6,6,6,0.468672148104527,0.472611405623951,0,-0.243228822487957
"study 1","mocking","humor_s0148","study 1_mocking_17","covid",5,0,5,6,6,0.468672148104527,0.472611405623951,0,-0.243228822487957
"study 1","non-mocking","humor_s0150","study 1_non-mocking_4","covid",1,0,6,6,6,0.307495503346405,-0.443355626944758,0.217492613065734,0.972915289951826
"study 1","non-mocking","humor_s0150","study 1_non-mocking_7","covid",2,0,5,6,4,0.307495503346405,-0.443355626944758,0.217492613065734,-1.45937293492774
"study 1","non-mocking","humor_s0150","study 1_non-mocking_8","covid",3,0,4,6,6,0.307495503346405,-0.443355626944758,0.217492613065734,0.972915289951826
"study 1","non-mocking","humor_s0150","study 1_non-mocking_12","covid",4,0,5,6,6,0.307495503346405,-0.443355626944758,0.217492613065734,0.972915289951826
"study 1","non-mocking","humor_s0150","study 1_non-mocking_17","covid",5,0,2,5,4,0.307495503346405,-0.443355626944758,-0.869970452262935,-1.45937293492774
"study 1","mocking","humor_s0151","study 1_mocking_4","covid",1,0,3,3,5,-1.30427094423481,-0.443355626944758,-0.869970452262935,-0.243228822487957
"study 1","mocking","humor_s0151","study 1_mocking_7","covid",2,0,2,4,5,-1.30427094423481,-0.443355626944758,0.217492613065734,-0.243228822487957
"study 1","mocking","humor_s0151","study 1_mocking_8","covid",3,0,1,4,6,-1.30427094423481,-0.443355626944758,0.217492613065734,0.972915289951826
"study 1","mocking","humor_s0151","study 1_mocking_12","covid",4,0,2,4,5,-1.30427094423481,-0.443355626944758,0.217492613065734,-0.243228822487957
"study 1","mocking","humor_s0151","study 1_mocking_17","covid",5,0,2,4,5,-1.30427094423481,-0.443355626944758,0.217492613065734,-0.243228822487957
"study 1","control","humor_s0152","study 1_control_4","covid",1,0,2,4,4,-0.0148577861698377,-0.443355626944758,-1.52244829146014,-1.45937293492774
"study 1","control","humor_s0152","study 1_control_7","covid",2,0,7,7,7,-0.0148577861698377,-0.443355626944758,1.73994090452587,2.18905940239161
"study 1","control","humor_s0152","study 1_control_8","covid",3,0,1,2,1,-0.0148577861698377,-0.443355626944758,-3.69737442211747,-5.10780527224709
"study 1","control","humor_s0152","study 1_control_12","covid",4,0,2,7,7,-0.0148577861698377,-0.443355626944758,1.73994090452587,2.18905940239161
"study 1","control","humor_s0152","study 1_control_17","covid",5,0,7,7,7,-0.0148577861698377,-0.443355626944758,1.73994090452587,2.18905940239161
"study 1","control","humor_s0153","study 1_control_4","covid",1,0,2,3,3,-0.0148577861698377,-0.260162220431016,-2.60991135678881,-2.91874586985548
"study 1","control","humor_s0153","study 1_control_7","covid",2,0,7,6,6,-0.0148577861698377,-0.260162220431016,0.652477839197201,0.72968646746387
"study 1","control","humor_s0153","study 1_control_8","covid",3,0,7,6,6,-0.0148577861698377,-0.260162220431016,0.652477839197201,0.72968646746387
"study 1","control","humor_s0153","study 1_control_12","covid",4,0,7,6,6,-0.0148577861698377,-0.260162220431016,0.652477839197201,0.72968646746387
"study 1","control","humor_s0153","study 1_control_17","covid",5,0,7,6,6,-0.0148577861698377,-0.260162220431016,0.652477839197201,0.72968646746387
"study 1","non-mocking","humor_s0154","study 1_non-mocking_4","covid",1,0,6,4,6,-0.337211075686081,0.838998218651434,-1.08746306532867,-0.72968646746387
"study 1","non-mocking","humor_s0154","study 1_non-mocking_7","covid",2,0,7,4,7,-0.337211075686081,0.838998218651434,-1.08746306532867,0.486457644975914
"study 1","non-mocking","humor_s0154","study 1_non-mocking_8","covid",3,0,7,4,7,-0.337211075686081,0.838998218651434,-1.08746306532867,0.486457644975914
"study 1","non-mocking","humor_s0154","study 1_non-mocking_12","covid",4,0,7,7,7,-0.337211075686081,0.838998218651434,2.17492613065734,0.486457644975914
"study 1","non-mocking","humor_s0154","study 1_non-mocking_17","covid",5,0,7,6,6,-0.337211075686081,0.838998218651434,1.08746306532867,-0.72968646746387
"study 1","non-mocking","humor_s0155","study 1_non-mocking_4","covid",1,0,1,6,6,-0.337211075686081,-0.6265490334585,1.08746306532867,1.21614411243978
"study 1","non-mocking","humor_s0155","study 1_non-mocking_7","covid",2,0,1,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","non-mocking","humor_s0155","study 1_non-mocking_8","covid",3,0,4,6,6,-0.337211075686081,-0.6265490334585,1.08746306532867,1.21614411243978
"study 1","non-mocking","humor_s0155","study 1_non-mocking_12","covid",4,0,1,4,4,-0.337211075686081,-0.6265490334585,-1.08746306532867,-1.21614411243978
"study 1","non-mocking","humor_s0155","study 1_non-mocking_17","covid",5,0,1,4,4,-0.337211075686081,-0.6265490334585,-1.08746306532867,-1.21614411243978
"study 1","mocking","humor_s0156","study 1_mocking_4","covid",1,0,1,4,4,-0.498387720444203,-0.992935846485984,-0.869970452262935,-0.72968646746387
"study 1","mocking","humor_s0156","study 1_mocking_7","covid",2,0,1,6,7,-0.498387720444203,-0.992935846485984,1.3049556783944,2.91874586985548
"study 1","mocking","humor_s0156","study 1_mocking_8","covid",3,0,1,3,3,-0.498387720444203,-0.992935846485984,-1.9574335175916,-1.94583057990365
"study 1","mocking","humor_s0156","study 1_mocking_12","covid",4,0,1,4,2,-0.498387720444203,-0.992935846485984,-0.869970452262935,-3.16197469234344
"study 1","mocking","humor_s0156","study 1_mocking_17","covid",5,0,1,7,7,-0.498387720444203,-0.992935846485984,2.39241874372307,2.91874586985548
"study 1","non-mocking","humor_s0157","study 1_non-mocking_4","covid",1,0,2,5,5,0.307495503346405,0.106224592596467,-0.869970452262935,-0.972915289951826
"study 1","non-mocking","humor_s0157","study 1_non-mocking_7","covid",2,0,6,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","non-mocking","humor_s0157","study 1_non-mocking_8","covid",3,0,5,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","non-mocking","humor_s0157","study 1_non-mocking_12","covid",4,0,6,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","non-mocking","humor_s0157","study 1_non-mocking_17","covid",5,0,3,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","mocking","humor_s0158","study 1_mocking_4","covid",1,0,1,1,1,-3.56074397084851,-1.54251606602721,0,-3.64843233731935
"study 1","mocking","humor_s0158","study 1_mocking_7","covid",2,0,7,1,7,-3.56074397084851,-1.54251606602721,0,3.64843233731935
"study 1","mocking","humor_s0158","study 1_mocking_8","covid",3,0,7,1,4,-3.56074397084851,-1.54251606602721,0,0
"study 1","mocking","humor_s0158","study 1_mocking_12","covid",4,0,7,1,1,-3.56074397084851,-1.54251606602721,0,-3.64843233731935
"study 1","mocking","humor_s0158","study 1_mocking_17","covid",5,0,7,1,7,-3.56074397084851,-1.54251606602721,0,3.64843233731935
"study 1","non-mocking","humor_s0159","study 1_non-mocking_4","covid",1,0,6,5,7,0.468672148104527,0.838998218651434,-1.08746306532867,0.486457644975914
"study 1","non-mocking","humor_s0159","study 1_non-mocking_7","covid",2,0,6,7,7,0.468672148104527,0.838998218651434,1.08746306532867,0.486457644975914
"study 1","non-mocking","humor_s0159","study 1_non-mocking_8","covid",3,0,4,6,6,0.468672148104527,0.838998218651434,0,-0.72968646746387
"study 1","non-mocking","humor_s0159","study 1_non-mocking_12","covid",4,0,7,6,7,0.468672148104527,0.838998218651434,0,0.486457644975914
"study 1","non-mocking","humor_s0159","study 1_non-mocking_17","covid",5,0,7,6,6,0.468672148104527,0.838998218651434,0,-0.72968646746387
"study 1","mocking","humor_s0160","study 1_mocking_4","covid",1,0,7,6,6,0.468672148104527,0.838998218651434,0,-0.72968646746387
"study 1","mocking","humor_s0160","study 1_mocking_7","covid",2,0,7,6,6,0.468672148104527,0.838998218651434,0,-0.72968646746387
"study 1","mocking","humor_s0160","study 1_mocking_8","covid",3,0,5,5,7,0.468672148104527,0.838998218651434,-1.08746306532867,0.486457644975914
"study 1","mocking","humor_s0160","study 1_mocking_12","covid",4,0,6,7,7,0.468672148104527,0.838998218651434,1.08746306532867,0.486457644975914
"study 1","mocking","humor_s0160","study 1_mocking_17","covid",5,0,7,6,7,0.468672148104527,0.838998218651434,0,0.486457644975914
"study 1","control","humor_s0161","study 1_control_4","covid",1,0,1,2,2,-0.337211075686081,-0.6265490334585,-3.26238919598601,-3.64843233731935
"study 1","control","humor_s0161","study 1_control_7","covid",2,0,1,6,6,-0.337211075686081,-0.6265490334585,1.08746306532867,1.21614411243978
"study 1","control","humor_s0161","study 1_control_8","covid",3,0,1,6,6,-0.337211075686081,-0.6265490334585,1.08746306532867,1.21614411243978
"study 1","control","humor_s0161","study 1_control_12","covid",4,0,1,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","humor_s0161","study 1_control_17","covid",5,0,1,6,6,-0.337211075686081,-0.6265490334585,1.08746306532867,1.21614411243978
"study 1","mocking","humor_s0162","study 1_mocking_4","covid",1,0,4,3,5,-0.337211075686081,-0.260162220431016,-2.17492613065734,-0.486457644975914
"study 1","mocking","humor_s0162","study 1_mocking_7","covid",2,0,3,6,6,-0.337211075686081,-0.260162220431016,1.08746306532867,0.72968646746387
"study 1","mocking","humor_s0162","study 1_mocking_8","covid",3,0,3,5,5,-0.337211075686081,-0.260162220431016,0,-0.486457644975914
"study 1","mocking","humor_s0162","study 1_mocking_12","covid",4,0,2,6,5,-0.337211075686081,-0.260162220431016,1.08746306532867,-0.486457644975914
"study 1","mocking","humor_s0162","study 1_mocking_17","covid",5,0,3,5,6,-0.337211075686081,-0.260162220431016,0,0.72968646746387
"study 1","control","humor_s0163","study 1_control_4","covid",1,0,2,2,2,-0.659564365202325,-0.992935846485984,-2.82740396985454,-3.16197469234344
"study 1","control","humor_s0163","study 1_control_7","covid",2,0,4,6,6,-0.659564365202325,-0.992935846485984,1.52244829146014,1.7026017574157
"study 1","control","humor_s0163","study 1_control_8","covid",3,0,5,5,5,-0.659564365202325,-0.992935846485984,0.434985226131468,0.486457644975914
"study 1","control","humor_s0163","study 1_control_12","covid",4,0,4,5,5,-0.659564365202325,-0.992935846485984,0.434985226131468,0.486457644975914
"study 1","control","humor_s0163","study 1_control_17","covid",5,0,4,5,5,-0.659564365202325,-0.992935846485984,0.434985226131468,0.486457644975914
"study 1","mocking","humor_s0165","study 1_mocking_4","covid",1,0,1,6,6,0.146318858588283,0.106224592596467,0.434985226131468,0.243228822487957
"study 1","mocking","humor_s0165","study 1_mocking_7","covid",2,0,1,6,6,0.146318858588283,0.106224592596467,0.434985226131468,0.243228822487957
"study 1","mocking","humor_s0165","study 1_mocking_8","covid",3,0,1,6,6,0.146318858588283,0.106224592596467,0.434985226131468,0.243228822487957
"study 1","mocking","humor_s0165","study 1_mocking_12","covid",4,0,1,4,5,0.146318858588283,0.106224592596467,-1.73994090452587,-0.972915289951826
"study 1","mocking","humor_s0165","study 1_mocking_17","covid",5,0,1,6,6,0.146318858588283,0.106224592596467,0.434985226131468,0.243228822487957
"study 1","mocking","humor_s0166","study 1_mocking_4","covid",1,0,6,6,6,0.629848792862649,0.289417999110209,-0.217492613065734,0
"study 1","mocking","humor_s0166","study 1_mocking_7","covid",2,0,6,6,6,0.629848792862649,0.289417999110209,-0.217492613065734,0
"study 1","mocking","humor_s0166","study 1_mocking_8","covid",3,0,6,6,6,0.629848792862649,0.289417999110209,-0.217492613065734,0
"study 1","mocking","humor_s0166","study 1_mocking_12","covid",4,0,7,7,6,0.629848792862649,0.289417999110209,0.869970452262935,0
"study 1","mocking","humor_s0166","study 1_mocking_17","covid",5,0,6,6,6,0.629848792862649,0.289417999110209,-0.217492613065734,0
"study 1","non-mocking","humor_s0167","study 1_non-mocking_4","covid",1,0,3,6,7,0.629848792862649,1.02219162516518,-0.217492613065734,0.243228822487957
"study 1","non-mocking","humor_s0167","study 1_non-mocking_7","covid",2,0,7,6,6,0.629848792862649,1.02219162516518,-0.217492613065734,-0.972915289951826
"study 1","non-mocking","humor_s0167","study 1_non-mocking_8","covid",3,0,3,6,7,0.629848792862649,1.02219162516518,-0.217492613065734,0.243228822487957
"study 1","non-mocking","humor_s0167","study 1_non-mocking_12","covid",4,0,7,7,7,0.629848792862649,1.02219162516518,0.869970452262935,0.243228822487957
"study 1","non-mocking","humor_s0167","study 1_non-mocking_17","covid",5,0,6,6,7,0.629848792862649,1.02219162516518,-0.217492613065734,0.243228822487957
"study 1","mocking","humor_s0168","study 1_mocking_4","covid",1,0,1,1,1,-3.56074397084851,-4.29041716373333,0,0
"study 1","mocking","humor_s0168","study 1_mocking_7","covid",2,0,1,1,1,-3.56074397084851,-4.29041716373333,0,0
"study 1","mocking","humor_s0168","study 1_mocking_8","covid",3,0,1,1,1,-3.56074397084851,-4.29041716373333,0,0
"study 1","mocking","humor_s0168","study 1_mocking_12","covid",4,0,1,1,1,-3.56074397084851,-4.29041716373333,0,0
"study 1","mocking","humor_s0168","study 1_mocking_17","covid",5,0,1,1,1,-3.56074397084851,-4.29041716373333,0,0
"study 1","non-mocking","humor_s0169","study 1_non-mocking_4","covid",1,0,2,5,5,-0.0148577861698377,0.472611405623951,-0.434985226131468,-1.45937293492774
"study 1","non-mocking","humor_s0169","study 1_non-mocking_7","covid",2,0,6,6,7,-0.0148577861698377,0.472611405623951,0.652477839197201,0.972915289951826
"study 1","non-mocking","humor_s0169","study 1_non-mocking_8","covid",3,0,7,6,7,-0.0148577861698377,0.472611405623951,0.652477839197201,0.972915289951826
"study 1","non-mocking","humor_s0169","study 1_non-mocking_12","covid",4,0,6,5,6,-0.0148577861698377,0.472611405623951,-0.434985226131468,-0.243228822487957
"study 1","non-mocking","humor_s0169","study 1_non-mocking_17","covid",5,0,3,5,6,-0.0148577861698377,0.472611405623951,-0.434985226131468,-0.243228822487957
"study 1","non-mocking","humor_s0170","study 1_non-mocking_4","covid",1,0,5,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","non-mocking","humor_s0170","study 1_non-mocking_7","covid",2,0,5,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","non-mocking","humor_s0170","study 1_non-mocking_8","covid",3,0,5,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","non-mocking","humor_s0170","study 1_non-mocking_12","covid",4,0,5,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","non-mocking","humor_s0170","study 1_non-mocking_17","covid",5,0,5,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","mocking","humor_s0171","study 1_mocking_4","covid",1,0,1,2,1,-0.337211075686081,-0.260162220431016,-3.26238919598601,-5.35103409473505
"study 1","mocking","humor_s0171","study 1_mocking_7","covid",2,0,2,5,6,-0.337211075686081,-0.260162220431016,0,0.72968646746387
"study 1","mocking","humor_s0171","study 1_mocking_8","covid",3,0,6,5,6,-0.337211075686081,-0.260162220431016,0,0.72968646746387
"study 1","mocking","humor_s0171","study 1_mocking_12","covid",4,0,7,7,7,-0.337211075686081,-0.260162220431016,2.17492613065734,1.94583057990365
"study 1","mocking","humor_s0171","study 1_mocking_17","covid",5,0,6,6,7,-0.337211075686081,-0.260162220431016,1.08746306532867,1.94583057990365
"study 1","mocking","humor_s0172","study 1_mocking_4","covid",1,0,1,1,1,-3.56074397084851,-2.45848309859592,0,-2.43228822487957
"study 1","mocking","humor_s0172","study 1_mocking_7","covid",2,0,1,1,5,-3.56074397084851,-2.45848309859592,0,2.43228822487957
"study 1","mocking","humor_s0172","study 1_mocking_8","covid",3,0,3,1,5,-3.56074397084851,-2.45848309859592,0,2.43228822487957
"study 1","mocking","humor_s0172","study 1_mocking_12","covid",4,0,1,1,1,-3.56074397084851,-2.45848309859592,0,-2.43228822487957
"study 1","mocking","humor_s0172","study 1_mocking_17","covid",5,0,1,1,3,-3.56074397084851,-2.45848309859592,0,0
"study 1","control","humor_s0173","study 1_control_4","covid",1,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","humor_s0173","study 1_control_7","covid",2,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","humor_s0173","study 1_control_8","covid",3,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","humor_s0173","study 1_control_12","covid",4,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","humor_s0173","study 1_control_17","covid",5,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","humor_s0174","study 1_control_4","covid",1,0,4,4,4,0.307495503346405,0.106224592596467,-1.9574335175916,-2.18905940239161
"study 1","control","humor_s0174","study 1_control_7","covid",2,0,5,7,7,0.307495503346405,0.106224592596467,1.3049556783944,1.45937293492774
"study 1","control","humor_s0174","study 1_control_8","covid",3,0,5,7,7,0.307495503346405,0.106224592596467,1.3049556783944,1.45937293492774
"study 1","control","humor_s0174","study 1_control_12","covid",4,0,4,4,4,0.307495503346405,0.106224592596467,-1.9574335175916,-2.18905940239161
"study 1","control","humor_s0174","study 1_control_17","covid",5,0,7,7,7,0.307495503346405,0.106224592596467,1.3049556783944,1.45937293492774
"study 1","non-mocking","humor_s0175","study 1_non-mocking_4","covid",1,0,6,4,6,-0.0148577861698377,0.289417999110209,-1.52244829146014,0
"study 1","non-mocking","humor_s0175","study 1_non-mocking_7","covid",2,0,6,6,6,-0.0148577861698377,0.289417999110209,0.652477839197201,0
"study 1","non-mocking","humor_s0175","study 1_non-mocking_8","covid",3,0,6,5,6,-0.0148577861698377,0.289417999110209,-0.434985226131468,0
"study 1","non-mocking","humor_s0175","study 1_non-mocking_12","covid",4,0,6,6,6,-0.0148577861698377,0.289417999110209,0.652477839197201,0
"study 1","non-mocking","humor_s0175","study 1_non-mocking_17","covid",5,0,6,6,6,-0.0148577861698377,0.289417999110209,0.652477839197201,0
"study 1","non-mocking","humor_s0176","study 1_non-mocking_4","covid",1,0,6,5,5,-0.0148577861698377,0.106224592596467,-0.434985226131468,-0.972915289951826
"study 1","non-mocking","humor_s0176","study 1_non-mocking_7","covid",2,0,5,5,6,-0.0148577861698377,0.106224592596467,-0.434985226131468,0.243228822487957
"study 1","non-mocking","humor_s0176","study 1_non-mocking_8","covid",3,0,7,6,6,-0.0148577861698377,0.106224592596467,0.652477839197201,0.243228822487957
"study 1","non-mocking","humor_s0176","study 1_non-mocking_12","covid",4,0,6,6,7,-0.0148577861698377,0.106224592596467,0.652477839197201,1.45937293492774
"study 1","non-mocking","humor_s0176","study 1_non-mocking_17","covid",5,0,5,5,5,-0.0148577861698377,0.106224592596467,-0.434985226131468,-0.972915289951826
"study 1","non-mocking","humor_s0177","study 1_non-mocking_4","covid",1,0,1,1,6,-1.14309429947669,0.289417999110209,-3.26238919598601,0
"study 1","non-mocking","humor_s0177","study 1_non-mocking_7","covid",2,0,1,6,6,-1.14309429947669,0.289417999110209,2.17492613065734,0
"study 1","non-mocking","humor_s0177","study 1_non-mocking_8","covid",3,0,1,1,6,-1.14309429947669,0.289417999110209,-3.26238919598601,0
"study 1","non-mocking","humor_s0177","study 1_non-mocking_12","covid",4,0,1,6,6,-1.14309429947669,0.289417999110209,2.17492613065734,0
"study 1","non-mocking","humor_s0177","study 1_non-mocking_17","covid",5,0,1,6,6,-1.14309429947669,0.289417999110209,2.17492613065734,0
"study 1","non-mocking","humor_s0178","study 1_non-mocking_4","covid",1,0,7,6,7,0.79102543762077,0.655804812137692,-0.434985226131468,0.72968646746387
"study 1","non-mocking","humor_s0178","study 1_non-mocking_7","covid",2,0,7,7,6,0.79102543762077,0.655804812137692,0.652477839197201,-0.486457644975914
"study 1","non-mocking","humor_s0178","study 1_non-mocking_8","covid",3,0,4,5,5,0.79102543762077,0.655804812137692,-1.52244829146014,-1.7026017574157
"study 1","non-mocking","humor_s0178","study 1_non-mocking_12","covid",4,0,7,7,7,0.79102543762077,0.655804812137692,0.652477839197201,0.72968646746387
"study 1","non-mocking","humor_s0178","study 1_non-mocking_17","covid",5,0,7,7,7,0.79102543762077,0.655804812137692,0.652477839197201,0.72968646746387
"study 1","mocking","humor_s0179","study 1_mocking_4","covid",1,0,2,3,3,-1.30427094423481,-1.72570947254095,-0.869970452262935,-0.972915289951826
"study 1","mocking","humor_s0179","study 1_mocking_7","covid",2,0,2,3,3,-1.30427094423481,-1.72570947254095,-0.869970452262935,-0.972915289951826
"study 1","mocking","humor_s0179","study 1_mocking_8","covid",3,0,5,5,5,-1.30427094423481,-1.72570947254095,1.3049556783944,1.45937293492774
"study 1","mocking","humor_s0179","study 1_mocking_12","covid",4,0,3,5,5,-1.30427094423481,-1.72570947254095,1.3049556783944,1.45937293492774
"study 1","mocking","humor_s0179","study 1_mocking_17","covid",5,0,2,3,3,-1.30427094423481,-1.72570947254095,-0.869970452262935,-0.972915289951826
"study 1","control","humor_s0180","study 1_control_4","covid",1,0,7,2,2,-0.176034430927959,0.106224592596467,-3.47988180905174,-4.62134762727118
"study 1","control","humor_s0180","study 1_control_7","covid",2,0,7,7,7,-0.176034430927959,0.106224592596467,1.9574335175916,1.45937293492774
"study 1","control","humor_s0180","study 1_control_8","covid",3,0,7,7,7,-0.176034430927959,0.106224592596467,1.9574335175916,1.45937293492774
"study 1","control","humor_s0180","study 1_control_12","covid",4,0,6,3,6,-0.176034430927959,0.106224592596467,-2.39241874372307,0.243228822487957
"study 1","control","humor_s0180","study 1_control_17","covid",5,0,7,7,7,-0.176034430927959,0.106224592596467,1.9574335175916,1.45937293492774
"study 1","control","humor_s0181","study 1_control_4","covid",1,0,5,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","control","humor_s0181","study 1_control_7","covid",2,0,6,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","control","humor_s0181","study 1_control_8","covid",3,0,5,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","control","humor_s0181","study 1_control_12","covid",4,0,5,5,6,0.307495503346405,0.289417999110209,-0.869970452262935,0
"study 1","control","humor_s0181","study 1_control_17","covid",5,0,5,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","non-mocking","humor_s0182","study 1_non-mocking_4","covid",1,0,3,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","non-mocking","humor_s0182","study 1_non-mocking_7","covid",2,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","non-mocking","humor_s0182","study 1_non-mocking_8","covid",3,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","non-mocking","humor_s0182","study 1_non-mocking_12","covid",4,0,4,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","non-mocking","humor_s0182","study 1_non-mocking_17","covid",5,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","non-mocking","humor_s0183","study 1_non-mocking_4","covid",1,0,7,6,6,-0.176034430927959,-0.443355626944758,0.869970452262935,0.972915289951826
"study 1","non-mocking","humor_s0183","study 1_non-mocking_7","covid",2,0,5,5,5,-0.176034430927959,-0.443355626944758,-0.217492613065734,-0.243228822487957
"study 1","non-mocking","humor_s0183","study 1_non-mocking_8","covid",3,0,5,5,5,-0.176034430927959,-0.443355626944758,-0.217492613065734,-0.243228822487957
"study 1","non-mocking","humor_s0183","study 1_non-mocking_12","covid",4,0,5,5,5,-0.176034430927959,-0.443355626944758,-0.217492613065734,-0.243228822487957
"study 1","non-mocking","humor_s0183","study 1_non-mocking_17","covid",5,0,4,5,5,-0.176034430927959,-0.443355626944758,-0.217492613065734,-0.243228822487957
"study 1","control","humor_s0184","study 1_control_4","covid",1,0,1,2,2,-0.0148577861698377,0.106224592596467,-3.69737442211747,-4.62134762727118
"study 1","control","humor_s0184","study 1_control_7","covid",2,0,6,7,7,-0.0148577861698377,0.106224592596467,1.73994090452587,1.45937293492774
"study 1","control","humor_s0184","study 1_control_8","covid",3,0,3,6,7,-0.0148577861698377,0.106224592596467,0.652477839197201,1.45937293492774
"study 1","control","humor_s0184","study 1_control_12","covid",4,0,5,5,6,-0.0148577861698377,0.106224592596467,-0.434985226131468,0.243228822487957
"study 1","control","humor_s0184","study 1_control_17","covid",5,0,5,7,7,-0.0148577861698377,0.106224592596467,1.73994090452587,1.45937293492774
"study 1","mocking","humor_s0185","study 1_mocking_4","covid",1,0,2,5,5,0.146318858588283,-0.0769688139172751,-0.652477839197201,-0.72968646746387
"study 1","mocking","humor_s0185","study 1_mocking_7","covid",2,0,1,5,5,0.146318858588283,-0.0769688139172751,-0.652477839197201,-0.72968646746387
"study 1","mocking","humor_s0185","study 1_mocking_8","covid",3,0,2,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","mocking","humor_s0185","study 1_mocking_12","covid",4,0,5,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","mocking","humor_s0185","study 1_mocking_17","covid",5,0,3,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","mocking","humor_s0186","study 1_mocking_4","covid",1,0,5,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","mocking","humor_s0186","study 1_mocking_7","covid",2,0,6,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","mocking","humor_s0186","study 1_mocking_8","covid",3,0,6,6,6,0.468672148104527,0.289417999110209,0,0
